tone_label,tone_name,tts_model,tsne_x,tsne_y
5,không dấu,audio_espeak,71.64138,-31.409367
5,không dấu,VieNEU-TTS,-35.56583,29.314445
5,không dấu,edge-tts_woman,10.616878,-73.7337
5,không dấu,edge-tts_woman,2.342546,-77.76588
5,không dấu,audio_mms_output,-70.9339,22.54712
3,ngã,audio_mms_output,11.723662,54.033997
5,không dấu,audio_espeak,87.28285,-26.484087
1,huyền,edge-tts_man,-55.3916,-0.6557986
4,nặng,audio_espeak,73.58133,1.7597189
5,không dấu,VieNEU-TTS,-59.6751,46.045197
5,không dấu,edge-tts_woman,-2.613796,-97.02203
5,không dấu,audio_mms_output,-53.704613,48.325375
5,không dấu,edge-tts_woman,-29.38575,-81.71661
5,không dấu,audio_espeak,51.538578,5.8862
0,sắc,audio_espeak,92.508064,-17.79864
5,không dấu,audio_espeak,69.91353,-29.25757
5,không dấu,edge-tts_man,-39.19675,-17.545496
5,không dấu,VieNEU-TTS,-11.477546,82.22873
1,huyền,edge-tts_man,-38.54625,-43.050743
2,hỏi,audio_espeak,31.058416,-36.24324
3,ngã,edge-tts_woman,35.574627,6.4986725
5,không dấu,edge-tts_woman,-27.62526,-96.59452
0,sắc,VieNEU-TTS,29.186733,74.20541
5,không dấu,audio_mms_output,-12.800814,18.35197
5,không dấu,VieNEU-TTS,-65.456696,49.18683
5,không dấu,audio_espeak,34.408836,-58.729515
5,không dấu,edge-tts_woman,14.950737,-89.19334
5,không dấu,audio_mms_output,87.23648,62.09861
1,huyền,audio_espeak,45.76706,-1.0921909
2,hỏi,audio_mms_output,-24.368069,26.514605
5,không dấu,edge-tts_man,5.1513,-21.213673
5,không dấu,VieNEU-TTS,-6.869912,33.950035
5,không dấu,audio_mms_output,-71.43112,28.333687
5,không dấu,audio_espeak,51.804054,-36.90739
5,không dấu,audio_espeak,40.483143,-18.7126
5,không dấu,audio_espeak,63.76786,-46.7899
5,không dấu,edge-tts_man,-78.15402,-6.6570063
4,nặng,audio_espeak,31.86637,-50.584743
5,không dấu,audio_espeak,49.238956,-38.188473
1,huyền,VieNEU-TTS,-30.440445,51.24278
5,không dấu,edge-tts_woman,92.25758,58.375313
5,không dấu,audio_espeak,16.361267,-35.31688
5,không dấu,audio_espeak,80.69392,-10.479455
5,không dấu,audio_espeak,50.8125,-67.58573
5,không dấu,audio_mms_output,-39.073082,9.777477
5,không dấu,edge-tts_man,-63.741417,-6.504033
5,không dấu,edge-tts_man,-26.07907,-8.128477
1,huyền,VieNEU-TTS,1.9962256,26.237804
1,huyền,edge-tts_woman,43.292072,13.527871
5,không dấu,edge-tts_man,-40.50408,-13.752654
4,nặng,audio_mms_output,-10.122056,50.45582
5,không dấu,edge-tts_man,-69.76754,-15.433712
0,sắc,edge-tts_woman,-54.34578,-67.08902
5,không dấu,edge-tts_woman,42.605198,14.563519
1,huyền,edge-tts_man,-38.59898,-19.622255
5,không dấu,VieNEU-TTS,-4.2338343,72.8554
5,không dấu,edge-tts_woman,-30.368458,-97.88972
2,hỏi,audio_espeak,34.424126,-13.490392
1,huyền,VieNEU-TTS,44.144745,36.371357
5,không dấu,edge-tts_woman,9.469569,-91.31048
5,không dấu,VieNEU-TTS,-13.023422,22.45296
5,không dấu,VieNEU-TTS,0.71388465,90.60206
5,không dấu,audio_mms_output,16.534895,41.14268
5,không dấu,edge-tts_man,18.920519,-11.5345335
5,không dấu,edge-tts_woman,-7.9320884,-91.92499
5,không dấu,audio_espeak,79.71388,-36.092285
5,không dấu,audio_mms_output,-49.673344,48.31628
2,hỏi,audio_espeak,56.121853,14.858051
5,không dấu,edge-tts_man,-76.066025,-40.842968
5,không dấu,edge-tts_man,-81.9815,-15.65336
5,không dấu,edge-tts_man,1.9757578,-20.905184
5,không dấu,edge-tts_man,-49.578457,-6.1495
0,sắc,audio_mms_output,-34.229336,81.10443
5,không dấu,edge-tts_woman,-7.2518477,-101.94586
5,không dấu,edge-tts_man,-26.028849,-9.089214
5,không dấu,edge-tts_woman,-62.52182,-67.317856
5,không dấu,edge-tts_woman,94.15253,57.436443
5,không dấu,audio_mms_output,-46.972065,59.977333
5,không dấu,edge-tts_man,24.7986,7.326076
5,không dấu,audio_espeak,51.92348,-32.18296
5,không dấu,audio_mms_output,-68.77818,41.178738
3,ngã,VieNEU-TTS,-15.247112,65.209656
5,không dấu,edge-tts_woman,-20.324047,-62.786827
0,sắc,edge-tts_man,28.850443,8.621283
5,không dấu,edge-tts_man,-53.641285,-42.598495
5,không dấu,edge-tts_woman,-6.0813475,-80.99787
5,không dấu,audio_mms_output,-29.352089,21.415745
5,không dấu,edge-tts_woman,19.988543,-90.34758
5,không dấu,edge-tts_woman,18.26259,-88.67544
5,không dấu,VieNEU-TTS,31.842796,43.946133
5,không dấu,audio_espeak,82.07854,-20.634647
5,không dấu,edge-tts_man,-70.78036,-40.17304
0,sắc,edge-tts_man,-37.370037,-34.672916
0,sắc,audio_espeak,28.408619,-19.801771
5,không dấu,VieNEU-TTS,24.78558,77.94871
5,không dấu,VieNEU-TTS,55.85797,41.66159
5,không dấu,edge-tts_man,-24.037958,-20.041914
5,không dấu,edge-tts_man,3.0097556,-21.288376
1,huyền,VieNEU-TTS,-17.233027,82.26319
5,không dấu,VieNEU-TTS,-9.040501,64.53619
5,không dấu,audio_espeak,47.498375,-43.79391
1,huyền,edge-tts_man,-45.904644,-21.280937
5,không dấu,edge-tts_woman,-66.403854,-72.43834
5,không dấu,edge-tts_man,-81.63453,6.1909575
5,không dấu,audio_mms_output,31.591288,29.21828
2,hỏi,edge-tts_woman,33.622173,8.982319
5,không dấu,audio_mms_output,12.684079,31.766088
0,sắc,edge-tts_man,-65.776306,-25.535397
4,nặng,audio_espeak,68.37881,7.6111403
1,huyền,audio_espeak,30.066591,-17.106297
5,không dấu,audio_mms_output,3.8865418,90.3946
1,huyền,VieNEU-TTS,-56.519615,45.186543
5,không dấu,audio_mms_output,-13.808307,24.386322
5,không dấu,audio_espeak,84.67858,62.980457
5,không dấu,edge-tts_man,-85.83901,-14.923251
5,không dấu,VieNEU-TTS,6.115678,12.556072
5,không dấu,edge-tts_man,-73.31147,-13.731562
5,không dấu,edge-tts_woman,-46.20859,-79.64095
2,hỏi,edge-tts_woman,-4.4598317,-45.75702
5,không dấu,VieNEU-TTS,8.594217,27.71048
5,không dấu,VieNEU-TTS,-72.27754,27.11799
5,không dấu,VieNEU-TTS,-64.02984,45.75265
5,không dấu,edge-tts_woman,48.353256,14.938407
5,không dấu,edge-tts_man,11.513247,-15.0662155
5,không dấu,VieNEU-TTS,-32.781616,72.25359
5,không dấu,VieNEU-TTS,41.859856,48.368206
0,sắc,edge-tts_man,-77.56868,7.7796164
2,hỏi,audio_espeak,71.05746,1.8570185
5,không dấu,audio_espeak,86.36028,-12.801767
3,ngã,audio_mms_output,25.092768,40.796375
0,sắc,audio_espeak,30.855488,-42.774994
5,không dấu,edge-tts_woman,12.878465,-58.31137
5,không dấu,edge-tts_woman,-9.181841,-96.230446
5,không dấu,edge-tts_woman,56.895184,29.794674
5,không dấu,edge-tts_man,-80.60256,-3.1194558
1,huyền,VieNEU-TTS,-20.994253,66.027794
5,không dấu,audio_mms_output,-22.57315,28.546566
5,không dấu,edge-tts_man,-63.98206,-3.0488594
5,không dấu,audio_espeak,62.66795,1.1741548
5,không dấu,edge-tts_man,-69.58355,-19.378727
5,không dấu,edge-tts_woman,-11.438895,-70.0845
5,không dấu,audio_espeak,35.768585,-19.342163
5,không dấu,edge-tts_man,9.083273,-10.581786
5,không dấu,audio_espeak,51.090786,-67.786766
5,không dấu,audio_espeak,79.18111,-52.9503
3,ngã,audio_espeak,32.985607,-49.65917
5,không dấu,audio_espeak,43.4746,-11.928223
5,không dấu,edge-tts_woman,-11.770423,-77.24907
5,không dấu,edge-tts_woman,-51.22717,-64.8368
5,không dấu,audio_espeak,36.85893,-35.647408
5,không dấu,audio_mms_output,-22.425558,21.94238
5,không dấu,edge-tts_woman,-64.7013,-63.90856
5,không dấu,VieNEU-TTS,-58.314613,23.243664
5,không dấu,VieNEU-TTS,49.11207,33.95992
5,không dấu,audio_espeak,30.951992,-56.166824
5,không dấu,audio_mms_output,-37.01306,61.120396
5,không dấu,edge-tts_woman,17.568592,-71.9671
5,không dấu,VieNEU-TTS,-8.909829,49.870544
4,nặng,audio_espeak,86.779015,51.384163
4,nặng,VieNEU-TTS,-20.820053,98.78074
5,không dấu,audio_mms_output,47.049183,46.954117
5,không dấu,edge-tts_woman,-25.184725,-74.317375
1,huyền,audio_mms_output,-20.104973,7.5127935
5,không dấu,edge-tts_woman,78.37482,34.486374
5,không dấu,edge-tts_man,-74.40138,4.84085
5,không dấu,audio_espeak,70.04464,-30.359667
5,không dấu,audio_espeak,81.08576,-50.800602
1,huyền,edge-tts_woman,-59.64983,-65.21425
5,không dấu,audio_espeak,61.62665,-0.86527675
1,huyền,edge-tts_man,-75.08394,-38.217
0,sắc,edge-tts_woman,-6.280128,-47.225754
5,không dấu,audio_espeak,40.47411,-45.531094
5,không dấu,VieNEU-TTS,2.5623617,27.147964
0,sắc,audio_espeak,69.40079,50.053593
5,không dấu,edge-tts_woman,20.703154,-70.42069
5,không dấu,edge-tts_woman,19.316692,-81.88313
5,không dấu,VieNEU-TTS,-58.188232,73.43876
5,không dấu,edge-tts_man,-41.669704,-41.50945
5,không dấu,audio_espeak,87.406105,-25.024591
0,sắc,VieNEU-TTS,-17.64444,44.4826
5,không dấu,audio_mms_output,34.135147,40.147995
5,không dấu,audio_mms_output,-2.037308,24.358292
5,không dấu,edge-tts_man,-86.31399,-24.789968
5,không dấu,edge-tts_man,77.13105,31.102148
5,không dấu,audio_mms_output,-65.56917,41.21655
2,hỏi,VieNEU-TTS,-19.681637,12.937287
5,không dấu,edge-tts_man,-12.919289,-34.874176
5,không dấu,audio_espeak,76.47017,-24.891504
5,không dấu,edge-tts_man,-52.541332,-25.475328
5,không dấu,VieNEU-TTS,66.38068,60.72374
5,không dấu,audio_mms_output,-9.060196,81.5875
5,không dấu,VieNEU-TTS,-22.505829,42.38021
5,không dấu,audio_espeak,46.620598,-44.646286
5,không dấu,audio_mms_output,24.573149,48.8025
5,không dấu,edge-tts_man,-81.55042,-9.514311
5,không dấu,audio_espeak,42.98882,-11.671048
4,nặng,VieNEU-TTS,1.6583831,24.527767
2,hỏi,edge-tts_man,-15.273944,-16.697992
5,không dấu,edge-tts_man,6.482136,-25.44289
1,huyền,audio_mms_output,-31.21352,26.71864
5,không dấu,edge-tts_woman,-35.97721,-60.39538
5,không dấu,edge-tts_woman,26.178915,-85.04692
5,không dấu,audio_espeak,78.75697,-16.570997
5,không dấu,edge-tts_woman,-4.581295,-70.69015
5,không dấu,edge-tts_man,-22.910023,-15.796039
5,không dấu,edge-tts_woman,11.062755,-71.68
5,không dấu,edge-tts_man,9.315025,-7.9339194
5,không dấu,audio_mms_output,3.645904,51.077232
5,không dấu,audio_espeak,91.24113,-24.718506
5,không dấu,VieNEU-TTS,49.047634,47.044186
5,không dấu,edge-tts_woman,-15.613413,-90.419815
5,không dấu,edge-tts_woman,-54.667465,-79.62961
5,không dấu,audio_espeak,38.107014,-44.318214
5,không dấu,edge-tts_woman,-25.834185,-90.77532
5,không dấu,VieNEU-TTS,-71.70975,62.478394
5,không dấu,edge-tts_man,-71.94206,-14.05248
5,không dấu,audio_mms_output,-61.084164,49.214508
5,không dấu,edge-tts_man,10.568851,-20.613842
5,không dấu,audio_mms_output,12.584456,16.279802
5,không dấu,audio_mms_output,-19.022715,83.48258
5,không dấu,edge-tts_man,-67.7069,-48.709305
5,không dấu,edge-tts_woman,-22.75529,-53.895535
5,không dấu,VieNEU-TTS,-33.40882,31.499853
5,không dấu,audio_mms_output,19.491232,40.01971
2,hỏi,VieNEU-TTS,-20.348015,91.226685
3,ngã,edge-tts_woman,-23.098236,-55.64427
5,không dấu,audio_mms_output,6.6183805,55.906307
5,không dấu,VieNEU-TTS,-10.697508,93.447655
5,không dấu,audio_mms_output,-26.054703,84.37283
5,không dấu,VieNEU-TTS,0.90408057,44.96415
5,không dấu,audio_mms_output,41.23757,49.408947
5,không dấu,audio_mms_output,27.64718,79.451126
0,sắc,edge-tts_man,-41.028435,-29.520802
1,huyền,edge-tts_woman,3.9144235,-35.280678
1,huyền,audio_mms_output,-5.300948,83.21403
5,không dấu,audio_mms_output,-4.459974,6.995167
5,không dấu,VieNEU-TTS,1.4409404,44.345478
5,không dấu,audio_espeak,76.94391,-30.232975
5,không dấu,edge-tts_man,8.488074,-13.452232
5,không dấu,audio_espeak,62.38063,-18.347132
5,không dấu,audio_espeak,69.33158,3.1511328
5,không dấu,VieNEU-TTS,-12.973903,99.27063
5,không dấu,edge-tts_woman,54.517456,23.853163
5,không dấu,VieNEU-TTS,-21.149689,18.982538
5,không dấu,VieNEU-TTS,-9.322655,60.772263
4,nặng,audio_mms_output,-20.21854,48.331642
5,không dấu,audio_mms_output,-35.347652,51.459545
5,không dấu,VieNEU-TTS,-6.7719383,95.05783
5,không dấu,edge-tts_man,-2.7189126,-18.83293
5,không dấu,audio_espeak,76.41238,-64.64836
5,không dấu,edge-tts_man,-75.423874,-18.737612
5,không dấu,audio_espeak,85.63085,-27.393476
5,không dấu,VieNEU-TTS,7.081041,89.02073
5,không dấu,audio_espeak,65.01561,-2.6590984
5,không dấu,edge-tts_man,-2.8942525,-19.461958
5,không dấu,audio_mms_output,0.62709075,13.646456
5,không dấu,edge-tts_woman,-13.659949,-64.63417
0,sắc,edge-tts_woman,-46.697014,-71.47807
5,không dấu,audio_mms_output,7.081457,26.983173
5,không dấu,VieNEU-TTS,34.112762,36.649845
5,không dấu,audio_mms_output,-0.0062339613,60.439552
4,nặng,edge-tts_man,-47.99431,-25.790277
5,không dấu,audio_espeak,61.27652,-4.702764
0,sắc,audio_espeak,96.780464,-35.74858
5,không dấu,VieNEU-TTS,-1.8982724,43.760307
5,không dấu,audio_mms_output,-14.17564,65.224724
4,nặng,edge-tts_man,-49.486324,-41.681786
5,không dấu,audio_mms_output,-37.20076,43.019623
5,không dấu,edge-tts_man,-75.80078,-17.389614
3,ngã,audio_mms_output,-24.689058,50.73819
5,không dấu,VieNEU-TTS,-36.46179,79.8163
5,không dấu,edge-tts_man,-82.018135,-16.384161
5,không dấu,audio_mms_output,-56.800106,12.1519
5,không dấu,audio_espeak,41.538357,-68.33451
5,không dấu,audio_espeak,58.994953,70.78757
5,không dấu,edge-tts_man,14.162195,-18.926792
5,không dấu,audio_espeak,52.12026,-32.08985
4,nặng,audio_espeak,19.920229,-41.029835
3,ngã,VieNEU-TTS,13.921482,60.34284
1,huyền,edge-tts_man,-42.85808,-42.379677
5,không dấu,VieNEU-TTS,-39.214527,59.50674
5,không dấu,edge-tts_woman,-51.364304,-67.25333
5,không dấu,VieNEU-TTS,-68.58136,42.059143
4,nặng,edge-tts_man,-23.925634,-36.211987
5,không dấu,VieNEU-TTS,-67.17093,31.499996
5,không dấu,audio_mms_output,20.882883,36.79517
5,không dấu,edge-tts_man,10.046809,-6.2777276
5,không dấu,audio_mms_output,-23.981575,18.489908
1,huyền,audio_espeak,49.187756,-14.676094
5,không dấu,VieNEU-TTS,-35.685837,66.07931
5,không dấu,VieNEU-TTS,15.015881,21.54343
5,không dấu,edge-tts_woman,-11.007036,-108.9038
5,không dấu,VieNEU-TTS,-4.7022157,16.148802
5,không dấu,edge-tts_woman,-51.94493,-69.17051
4,nặng,edge-tts_woman,1.8051041,-38.539806
5,không dấu,VieNEU-TTS,16.150034,89.89718
5,không dấu,audio_mms_output,-30.354824,44.614433
5,không dấu,audio_mms_output,-25.11165,-2.2142563
5,không dấu,edge-tts_man,-51.66795,-26.5887
5,không dấu,audio_mms_output,50.49729,43.19691
5,không dấu,edge-tts_woman,31.786089,9.742335
5,không dấu,audio_mms_output,-23.93881,60.31617
3,ngã,VieNEU-TTS,-27.909609,5.278028
5,không dấu,audio_mms_output,-26.752192,75.58853
5,không dấu,audio_mms_output,-18.361746,1.7402393
5,không dấu,audio_espeak,28.218658,-50.1476
5,không dấu,edge-tts_woman,22.156006,-68.00873
5,không dấu,audio_mms_output,-20.129648,87.29812
3,ngã,edge-tts_man,24.195091,7.588789
5,không dấu,VieNEU-TTS,18.938503,72.00113
5,không dấu,audio_espeak,41.832745,-30.193995
5,không dấu,audio_mms_output,-39.9425,46.955185
5,không dấu,audio_mms_output,3.1957428,51.466183
1,huyền,edge-tts_woman,-27.866884,-54.286327
5,không dấu,audio_espeak,28.105047,-28.2961
5,không dấu,edge-tts_man,-80.086365,-27.31245
5,không dấu,audio_espeak,64.35437,-74.43578
1,huyền,edge-tts_woman,-59.886982,-65.35906
5,không dấu,VieNEU-TTS,-29.881542,46.84377
5,không dấu,VieNEU-TTS,-62.922966,36.088543
5,không dấu,edge-tts_man,9.620256,-17.459791
2,hỏi,edge-tts_man,30.972454,15.311258
5,không dấu,edge-tts_woman,27.545462,3.8394303
3,ngã,edge-tts_woman,82.47433,35.690266
5,không dấu,VieNEU-TTS,16.186949,86.78888
1,huyền,edge-tts_man,-45.15113,-37.491074
5,không dấu,VieNEU-TTS,52.284435,51.340874
5,không dấu,audio_mms_output,14.820721,77.180695
4,nặng,VieNEU-TTS,-46.666843,39.25359
5,không dấu,VieNEU-TTS,0.7357495,18.364202
4,nặng,VieNEU-TTS,78.45922,53.209644
5,không dấu,edge-tts_woman,8.97014,-95.25655
5,không dấu,audio_espeak,68.93037,0.08069094
2,hỏi,edge-tts_woman,33.861546,6.249178
5,không dấu,edge-tts_man,-37.981335,-47.089375
4,nặng,edge-tts_man,-15.879034,-40.353085
5,không dấu,audio_mms_output,-37.20141,28.172253
5,không dấu,audio_espeak,88.8126,-8.321027
5,không dấu,audio_mms_output,-72.60354,61.95453
5,không dấu,audio_espeak,31.112154,-13.694883
5,không dấu,audio_espeak,69.0329,-42.217865
0,sắc,VieNEU-TTS,-25.393696,71.45727
5,không dấu,audio_mms_output,19.128199,42.85288
2,hỏi,audio_mms_output,-0.38002783,78.73006
5,không dấu,edge-tts_man,-88.072014,8.205963
5,không dấu,edge-tts_man,-66.651405,-33.844006
5,không dấu,VieNEU-TTS,-22.304785,71.80368
5,không dấu,edge-tts_man,-62.925526,-5.741244
5,không dấu,audio_espeak,70.755554,-20.200575
5,không dấu,audio_espeak,77.6369,-5.954369
4,nặng,audio_mms_output,-21.493975,39.40669
5,không dấu,VieNEU-TTS,-3.0392008,28.067886
5,không dấu,edge-tts_woman,11.184305,-84.89701
5,không dấu,edge-tts_man,9.390021,-11.861741
5,không dấu,VieNEU-TTS,-65.728745,41.219227
5,không dấu,edge-tts_man,-52.243305,-46.368946
5,không dấu,audio_espeak,23.47153,-51.345993
5,không dấu,audio_espeak,81.28852,45.868263
5,không dấu,edge-tts_woman,-13.347672,-71.13599
5,không dấu,VieNEU-TTS,-0.124895915,72.61081
5,không dấu,VieNEU-TTS,-69.17517,43.588123
3,ngã,VieNEU-TTS,-32.189716,46.743214
5,không dấu,audio_espeak,55.70469,1.9958913
1,huyền,audio_espeak,63.27365,13.291955
5,không dấu,audio_mms_output,-63.606583,35.010155
0,sắc,edge-tts_man,-38.860115,-31.344181
4,nặng,edge-tts_man,-59.74336,-45.966244
5,không dấu,edge-tts_woman,-1.1097819,-90.01652
5,không dấu,audio_espeak,64.23559,-31.306131
5,không dấu,audio_espeak,70.348305,-13.767313
1,huyền,edge-tts_man,-49.4559,-41.68146
5,không dấu,VieNEU-TTS,-35.979713,35.7636
5,không dấu,edge-tts_man,-94.76072,-6.8309493
0,sắc,VieNEU-TTS,-38.561935,43.212776
5,không dấu,audio_mms_output,-52.339935,67.75329
5,không dấu,audio_mms_output,-71.14645,21.191484
5,không dấu,edge-tts_woman,-12.769673,-83.46876
1,huyền,audio_mms_output,-4.4355617,61.61696
5,không dấu,edge-tts_woman,-23.00356,-107.06403
5,không dấu,edge-tts_woman,4.9964156,-90.56305
5,không dấu,edge-tts_man,-18.988642,-38.291203
4,nặng,audio_espeak,29.9464,-47.31392
5,không dấu,audio_espeak,88.84899,-54.566315
0,sắc,audio_mms_output,-5.820705,20.147873
0,sắc,edge-tts_woman,61.367313,29.586617
5,không dấu,audio_mms_output,3.3882017,15.884534
5,không dấu,audio_espeak,58.795612,-53.20922
4,nặng,edge-tts_man,-29.211287,-41.51296
5,không dấu,audio_espeak,58.383934,-54.010674
5,không dấu,audio_mms_output,-61.2402,47.03525
3,ngã,audio_mms_output,10.745969,90.00007
5,không dấu,audio_espeak,72.15677,-38.008747
5,không dấu,audio_espeak,61.34222,-26.404917
0,sắc,audio_espeak,58.760887,9.838169
5,không dấu,VieNEU-TTS,-33.627396,8.4925165
5,không dấu,audio_espeak,61.751667,19.050518
5,không dấu,edge-tts_woman,-21.858168,-74.187904
5,không dấu,audio_mms_output,-15.923876,49.79736
5,không dấu,audio_mms_output,-5.476747,45.91986
5,không dấu,audio_mms_output,-6.604146,31.206892
5,không dấu,audio_espeak,70.46466,-16.67984
5,không dấu,edge-tts_woman,-49.315224,-65.103676
1,huyền,audio_espeak,48.58708,-4.8675237
5,không dấu,edge-tts_man,-14.102673,-34.403385
5,không dấu,VieNEU-TTS,25.799143,66.88095
5,không dấu,audio_mms_output,-69.56679,42.222897
0,sắc,edge-tts_woman,-16.510567,-69.07522
1,huyền,VieNEU-TTS,26.843916,79.66821
5,không dấu,edge-tts_man,-93.41447,4.53499
5,không dấu,VieNEU-TTS,-61.180218,75.3037
5,không dấu,edge-tts_man,-60.37725,-45.900173
5,không dấu,VieNEU-TTS,-32.53389,0.26922768
5,không dấu,VieNEU-TTS,-53.43315,11.901441
5,không dấu,edge-tts_woman,12.515308,-76.94565
5,không dấu,edge-tts_woman,-4.6142755,-106.66315
0,sắc,VieNEU-TTS,-34.982143,35.559937
5,không dấu,edge-tts_man,-67.1446,-8.541083
0,sắc,edge-tts_woman,95.44649,59.43066
5,không dấu,VieNEU-TTS,-3.266488,39.391388
1,huyền,edge-tts_man,-7.4146895,-16.638763
5,không dấu,VieNEU-TTS,-30.872288,53.4832
0,sắc,edge-tts_man,-7.7137513,-11.572539
5,không dấu,audio_espeak,62.555145,-24.583
5,không dấu,edge-tts_man,-76.85713,-13.2296715
5,không dấu,edge-tts_man,-33.431274,-12.761432
5,không dấu,audio_espeak,95.09369,-38.13502
4,nặng,audio_mms_output,-44.898315,31.557453
5,không dấu,edge-tts_man,-45.781822,-5.0977316
5,không dấu,edge-tts_man,-64.75889,-30.382978
5,không dấu,edge-tts_woman,-19.24118,-63.779007
5,không dấu,edge-tts_woman,11.78934,-90.26888
5,không dấu,edge-tts_woman,35.639652,4.5811186
5,không dấu,audio_mms_output,-23.000793,-3.5341923
5,không dấu,audio_espeak,66.20276,-19.463528
5,không dấu,edge-tts_woman,-5.0452256,-94.3552
3,ngã,edge-tts_woman,-25.576826,-43.762516
5,không dấu,edge-tts_man,8.592268,-25.052216
5,không dấu,edge-tts_man,-35.764263,-11.622682
5,không dấu,audio_mms_output,-7.0968804,55.68559
5,không dấu,VieNEU-TTS,-38.112926,39.3934
5,không dấu,edge-tts_man,-85.290924,0.6769611
5,không dấu,audio_mms_output,-76.05758,49.800446
5,không dấu,audio_espeak,72.503784,-64.82083
5,không dấu,VieNEU-TTS,19.181372,33.35512
5,không dấu,edge-tts_man,-70.173004,-4.5707965
5,không dấu,VieNEU-TTS,-23.098469,86.279526
5,không dấu,audio_mms_output,-37.653408,48.725166
5,không dấu,audio_mms_output,24.678194,58.16658
5,không dấu,edge-tts_woman,-29.907724,-76.79739
3,ngã,edge-tts_woman,-20.706116,-49.49007
2,hỏi,edge-tts_woman,46.316402,18.15417
5,không dấu,audio_mms_output,-12.290842,53.400215
5,không dấu,VieNEU-TTS,40.67876,48.858326
5,không dấu,edge-tts_woman,-15.1876545,-105.195435
5,không dấu,edge-tts_woman,-5.79452,-99.04524
5,không dấu,edge-tts_woman,-17.125925,-109.50428
5,không dấu,audio_mms_output,-3.658731,31.922731
5,không dấu,audio_mms_output,13.834627,83.92591
5,không dấu,audio_espeak,88.23066,-47.170143
5,không dấu,audio_espeak,66.662605,-28.875288
0,sắc,audio_espeak,88.577965,36.674896
0,sắc,audio_espeak,61.382263,19.739574
1,huyền,audio_espeak,89.831406,65.720024
5,không dấu,edge-tts_man,-75.2192,-6.462446
3,ngã,VieNEU-TTS,-21.470808,49.654076
2,hỏi,edge-tts_woman,-34.91144,-71.43266
1,huyền,audio_espeak,55.660458,10.328971
5,không dấu,VieNEU-TTS,-23.818893,45.534435
5,không dấu,VieNEU-TTS,-4.1755033,50.60329
5,không dấu,edge-tts_man,12.3604555,-8.571576
3,ngã,audio_espeak,24.855745,-35.081112
5,không dấu,edge-tts_woman,-10.398501,-64.40086
5,không dấu,edge-tts_woman,-24.670156,-90.224144
4,nặng,audio_mms_output,-10.143302,11.369948
5,không dấu,edge-tts_man,-71.587036,-8.261504
5,không dấu,edge-tts_woman,6.9405594,-71.97536
5,không dấu,VieNEU-TTS,-13.28333,80.750015
5,không dấu,edge-tts_woman,96.10065,61.313267
4,nặng,VieNEU-TTS,-50.4185,19.863817
5,không dấu,audio_mms_output,-34.870502,2.1587336
5,không dấu,audio_mms_output,-13.711026,91.804085
5,không dấu,edge-tts_man,-78.831665,10.560992
5,không dấu,audio_espeak,45.621563,-41.28357
5,không dấu,audio_mms_output,-64.00611,39.54287
5,không dấu,audio_mms_output,-41.25042,33.751953
5,không dấu,edge-tts_man,-29.520897,-18.99075
5,không dấu,edge-tts_man,-29.275953,-10.849476
5,không dấu,audio_mms_output,-60.12108,30.018616
5,không dấu,VieNEU-TTS,12.955639,33.996582
5,không dấu,edge-tts_woman,-16.1644,-104.34227
5,không dấu,audio_mms_output,-31.26087,69.93727
5,không dấu,VieNEU-TTS,60.005043,17.812468
5,không dấu,VieNEU-TTS,19.5484,26.770853
5,không dấu,edge-tts_man,-60.876575,-38.487156
5,không dấu,audio_espeak,72.821205,44.18614
5,không dấu,audio_mms_output,-4.8872094,33.975155
5,không dấu,audio_mms_output,-32.292435,77.16454
4,nặng,VieNEU-TTS,-9.987576,21.063374
5,không dấu,audio_espeak,74.309235,-77.94497
0,sắc,VieNEU-TTS,31.419796,35.461964
5,không dấu,edge-tts_woman,-48.96008,-65.28831
5,không dấu,edge-tts_woman,5.5172005,-94.54014
5,không dấu,audio_espeak,79.62428,-15.916441
5,không dấu,audio_espeak,65.13015,-47.720024
0,sắc,audio_espeak,68.80945,-13.87663
5,không dấu,edge-tts_woman,-14.139528,-103.853516
5,không dấu,audio_mms_output,-53.764496,50.813736
5,không dấu,edge-tts_woman,-12.942152,-100.18803
5,không dấu,VieNEU-TTS,-50.2003,21.76465
1,huyền,audio_espeak,83.01941,56.159676
5,không dấu,VieNEU-TTS,-54.12221,31.367832
0,sắc,edge-tts_man,-42.908455,-38.33305
5,không dấu,audio_espeak,47.918236,-47.788692
5,không dấu,VieNEU-TTS,-38.384594,33.214455
0,sắc,edge-tts_man,-52.447224,-21.785038
5,không dấu,edge-tts_man,-38.867043,-16.88336
5,không dấu,audio_mms_output,3.1871936,28.078142
5,không dấu,VieNEU-TTS,-74.75951,58.83896
5,không dấu,audio_mms_output,-63.50567,34.44602
5,không dấu,VieNEU-TTS,-27.989094,76.34094
2,hỏi,edge-tts_woman,52.75926,21.598429
5,không dấu,edge-tts_man,-60.623768,-10.187834
5,không dấu,VieNEU-TTS,-8.966688,16.7944
1,huyền,edge-tts_woman,75.47706,40.29185
2,hỏi,audio_espeak,47.283955,10.451364
5,không dấu,VieNEU-TTS,23.6734,38.76662
5,không dấu,audio_espeak,76.53416,-41.215954
5,không dấu,audio_espeak,49.671806,-29.08099
5,không dấu,edge-tts_man,-84.65753,9.907291
