tone_label,tone_name,tts_model,tsne_x,tsne_y
5,không dấu,audio_espeak,-14.727859,64.721
5,không dấu,audio_espeak,2.3284624,60.709686
1,huyền,edge-tts_man,27.663952,11.44762
5,không dấu,audio_espeak,8.033531,95.01633
5,không dấu,audio_espeak,7.373096,76.2999
4,nặng,VieNEU-TTS,-0.99204576,-82.73404
5,không dấu,edge-tts_man,-39.912567,19.802036
5,không dấu,edge-tts_man,-18.310123,26.829617
4,nặng,VieNEU-TTS,-43.795864,-65.23449
1,huyền,edge-tts_woman,106.491585,20.271917
5,không dấu,VieNEU-TTS,-35.503147,-16.514267
0,sắc,VieNEU-TTS,-64.56157,-65.64073
5,không dấu,edge-tts_man,-25.278019,24.745146
5,không dấu,VieNEU-TTS,35.28951,-85.16506
5,không dấu,audio_mms_output,-11.989634,-73.93358
5,không dấu,VieNEU-TTS,-7.5194073,-35.733387
5,không dấu,audio_espeak,-26.866425,87.29512
5,không dấu,edge-tts_man,-36.972324,8.436973
5,không dấu,edge-tts_woman,79.87344,14.259025
1,huyền,edge-tts_woman,72.43066,35.146873
5,không dấu,audio_mms_output,-12.993153,-84.52289
5,không dấu,audio_espeak,18.605042,67.71694
5,không dấu,audio_espeak,-26.91022,94.40673
4,nặng,edge-tts_woman,62.60008,6.632129
0,sắc,edge-tts_woman,94.251144,3.862232
5,không dấu,VieNEU-TTS,-32.833344,-11.232911
5,không dấu,audio_mms_output,-3.845158,-62.37108
5,không dấu,VieNEU-TTS,67.84084,-48.11501
5,không dấu,audio_espeak,8.71293,62.418602
5,không dấu,edge-tts_woman,101.36844,13.243582
5,không dấu,VieNEU-TTS,-27.955656,-8.753371
5,không dấu,audio_espeak,-39.01294,69.22176
5,không dấu,audio_espeak,-53.472954,77.70193
5,không dấu,edge-tts_man,1.6587917,21.551403
0,sắc,edge-tts_woman,74.63669,-19.146929
5,không dấu,edge-tts_woman,-87.37267,45.191162
5,không dấu,edge-tts_man,-40.09666,26.26918
0,sắc,edge-tts_woman,-62.408375,33.791546
5,không dấu,audio_mms_output,-29.897282,-94.145035
5,không dấu,edge-tts_man,-28.572178,17.42824
5,không dấu,audio_espeak,-64.88515,81.00629
5,không dấu,audio_espeak,-28.286339,75.68731
5,không dấu,edge-tts_woman,75.01046,23.295004
5,không dấu,VieNEU-TTS,38.95552,-58.90312
1,huyền,edge-tts_man,19.221952,4.9124656
5,không dấu,audio_mms_output,-34.04277,-65.61637
5,không dấu,audio_espeak,-17.964975,66.95016
5,không dấu,edge-tts_woman,109.13441,2.076757
5,không dấu,edge-tts_woman,-78.43017,12.799444
1,huyền,VieNEU-TTS,-37.351517,-48.217045
4,nặng,audio_mms_output,3.1080651,-80.8456
4,nặng,audio_espeak,41.569466,56.21046
5,không dấu,audio_espeak,-8.67464,100.88926
5,không dấu,edge-tts_man,-10.342681,2.0513535
5,không dấu,audio_mms_output,-46.838627,-93.32292
5,không dấu,edge-tts_man,2.180655,1.3450781
5,không dấu,audio_mms_output,-29.271885,-17.929253
5,không dấu,edge-tts_woman,-87.465324,8.086564
5,không dấu,VieNEU-TTS,-54.19838,-42.04221
1,huyền,edge-tts_man,53.370266,-16.5215
5,không dấu,edge-tts_woman,-52.05163,56.76226
5,không dấu,edge-tts_woman,93.449104,-12.880942
5,không dấu,edge-tts_woman,-65.58839,0.7816423
5,không dấu,VieNEU-TTS,26.69889,-86.08027
5,không dấu,audio_espeak,-30.336803,95.49574
5,không dấu,audio_mms_output,-16.013376,-10.5047
5,không dấu,VieNEU-TTS,75.88054,-77.00553
5,không dấu,VieNEU-TTS,-18.953873,-58.991653
5,không dấu,VieNEU-TTS,-46.62404,-42.994583
5,không dấu,VieNEU-TTS,-31.071182,-32.806763
5,không dấu,audio_espeak,-26.263563,72.691284
5,không dấu,VieNEU-TTS,-16.66746,-8.885258
5,không dấu,edge-tts_man,8.066182,3.0494015
2,hỏi,edge-tts_man,43.92674,19.960672
1,huyền,VieNEU-TTS,-48.907627,-79.77764
5,không dấu,edge-tts_woman,-70.22431,11.670703
5,không dấu,edge-tts_woman,-56.161842,54.78171
2,hỏi,audio_mms_output,-38.31432,-49.579723
0,sắc,audio_espeak,50.67388,76.21835
5,không dấu,audio_mms_output,-47.844357,-50.064014
5,không dấu,VieNEU-TTS,-23.521818,-42.263027
5,không dấu,VieNEU-TTS,23.771225,-63.230793
5,không dấu,edge-tts_man,12.363306,23.538033
5,không dấu,audio_mms_output,-18.59294,-26.704716
5,không dấu,audio_mms_output,-34.293312,-51.17112
5,không dấu,VieNEU-TTS,30.224781,-59.547394
5,không dấu,edge-tts_man,15.78531,-5.642271
5,không dấu,audio_espeak,-24.662958,100.64656
5,không dấu,audio_espeak,17.172565,67.66988
1,huyền,audio_mms_output,-9.650659,-98.29091
0,sắc,edge-tts_man,44.579475,9.486613
5,không dấu,audio_espeak,45.683346,82.47251
5,không dấu,audio_espeak,60.35246,82.80748
5,không dấu,audio_espeak,-56.605923,68.612175
5,không dấu,audio_espeak,12.534476,63.921314
5,không dấu,edge-tts_man,-37.024185,28.845543
1,huyền,edge-tts_man,20.319847,-10.617262
4,nặng,VieNEU-TTS,22.18077,-48.254528
2,hỏi,edge-tts_woman,81.30184,32.521023
5,không dấu,audio_espeak,35.731316,43.58911
5,không dấu,audio_mms_output,4.070321,-89.08122
5,không dấu,audio_espeak,49.48695,86.02094
5,không dấu,edge-tts_man,-32.569805,23.239727
5,không dấu,audio_mms_output,-1.2151909,-65.27636
5,không dấu,edge-tts_man,-22.099028,-3.6388688
5,không dấu,audio_espeak,17.777784,82.71145
3,ngã,edge-tts_woman,96.29056,41.1925
5,không dấu,edge-tts_man,-18.858707,8.078412
0,sắc,audio_espeak,35.790913,49.918964
5,không dấu,audio_mms_output,-33.513096,-91.45319
5,không dấu,edge-tts_woman,-88.57044,32.18673
5,không dấu,audio_espeak,-3.6198688,87.22994
5,không dấu,edge-tts_man,-46.62098,19.247078
5,không dấu,audio_mms_output,52.459007,-51.722767
2,hỏi,VieNEU-TTS,-32.988567,-84.67388
0,sắc,audio_espeak,48.44945,86.46512
5,không dấu,edge-tts_man,-19.718798,36.920803
2,hỏi,audio_espeak,59.68461,68.25256
5,không dấu,audio_espeak,19.944517,67.05938
5,không dấu,audio_espeak,26.068048,85.85349
5,không dấu,VieNEU-TTS,30.58863,-37.413372
4,nặng,audio_espeak,55.52275,76.82473
5,không dấu,audio_espeak,-56.709095,81.65368
0,sắc,audio_espeak,49.892384,80.05383
1,huyền,audio_mms_output,21.325111,-67.68589
5,không dấu,edge-tts_woman,85.39887,-27.783607
5,không dấu,edge-tts_man,-15.569771,17.270561
5,không dấu,audio_mms_output,-31.238628,-63.486782
5,không dấu,audio_mms_output,-49.267418,-93.028015
5,không dấu,VieNEU-TTS,-23.499214,-91.73557
5,không dấu,audio_espeak,-3.250117,64.15375
1,huyền,VieNEU-TTS,-27.43866,-51.279034
2,hỏi,edge-tts_man,24.651674,30.64323
5,không dấu,audio_espeak,-1.778622,80.22551
5,không dấu,audio_espeak,40.724716,75.59056
5,không dấu,VieNEU-TTS,-22.563223,-23.199705
5,không dấu,edge-tts_man,-52.5666,12.9320755
5,không dấu,audio_espeak,-5.3389473,51.285347
5,không dấu,VieNEU-TTS,79.898315,-74.06949
0,sắc,edge-tts_woman,74.959206,10.116729
5,không dấu,audio_mms_output,-20.131702,-82.593895
0,sắc,edge-tts_woman,95.67441,2.4448447
5,không dấu,audio_mms_output,28.303873,-79.61147
5,không dấu,edge-tts_man,-26.067223,37.597225
4,nặng,edge-tts_woman,70.62321,34.654938
0,sắc,audio_espeak,62.314926,82.17415
5,không dấu,audio_espeak,22.648432,71.78805
5,không dấu,edge-tts_man,-35.6479,10.271336
5,không dấu,audio_espeak,-1.9977791,79.5272
5,không dấu,edge-tts_woman,-80.53936,19.127731
4,nặng,audio_espeak,64.48181,84.84853
5,không dấu,audio_mms_output,36.40591,-53.012867
5,không dấu,edge-tts_woman,-94.309944,37.130043
5,không dấu,audio_espeak,21.482729,64.438126
5,không dấu,edge-tts_woman,82.177315,4.3308935
5,không dấu,audio_espeak,-3.8254273,77.88728
5,không dấu,audio_espeak,22.285603,66.873924
5,không dấu,edge-tts_man,-23.207047,5.4748
1,huyền,audio_espeak,2.0335593,112.94714
5,không dấu,edge-tts_man,-0.5250386,27.880781
5,không dấu,audio_espeak,48.053658,86.20666
0,sắc,VieNEU-TTS,11.31357,-36.19339
5,không dấu,audio_mms_output,-27.178484,-36.62901
5,không dấu,audio_espeak,-25.611937,69.2858
0,sắc,audio_mms_output,-13.97474,-92.587204
0,sắc,audio_espeak,33.85612,39.358936
5,không dấu,edge-tts_man,-13.7509775,26.193329
5,không dấu,edge-tts_man,47.785583,-5.2046084
5,không dấu,edge-tts_woman,-74.71721,11.304872
5,không dấu,edge-tts_man,-38.416237,30.877405
5,không dấu,audio_mms_output,-8.63318,-75.734055
1,huyền,VieNEU-TTS,-40.395615,-89.82963
5,không dấu,audio_espeak,28.129139,56.804626
5,không dấu,edge-tts_woman,85.06855,1.6696154
5,không dấu,edge-tts_woman,99.37128,33.124584
5,không dấu,audio_mms_output,-11.63359,-72.45009
5,không dấu,edge-tts_woman,77.91882,18.520311
5,không dấu,VieNEU-TTS,72.99862,-77.24893
5,không dấu,audio_espeak,16.813145,50.17144
5,không dấu,edge-tts_woman,-82.444466,55.400578
5,không dấu,edge-tts_man,18.565474,25.399628
5,không dấu,audio_espeak,-4.4061275,94.20319
5,không dấu,audio_espeak,43.509327,54.81873
5,không dấu,audio_espeak,34.11028,93.84397
2,hỏi,edge-tts_woman,98.638405,29.493486
5,không dấu,edge-tts_woman,100.54037,12.043568
1,huyền,edge-tts_man,23.499264,-13.566705
5,không dấu,VieNEU-TTS,-27.787601,-61.698956
5,không dấu,VieNEU-TTS,-51.063416,-53.97993
2,hỏi,audio_espeak,21.341198,110.37752
5,không dấu,audio_mms_output,29.468164,-64.29382
5,không dấu,VieNEU-TTS,53.977844,-65.95974
5,không dấu,edge-tts_man,12.30006,16.325914
5,không dấu,edge-tts_man,-22.449541,14.688192
5,không dấu,VieNEU-TTS,9.262587,-51.092117
5,không dấu,audio_mms_output,12.419807,-29.888947
5,không dấu,audio_espeak,65.33377,54.538147
5,không dấu,edge-tts_woman,-86.73251,14.899222
5,không dấu,audio_espeak,-21.037155,77.14155
5,không dấu,edge-tts_woman,-83.85882,2.4429088
5,không dấu,edge-tts_man,-47.933884,16.286493
5,không dấu,audio_mms_output,-48.35713,-54.64561
4,nặng,audio_mms_output,1.6729034,-82.25446
4,nặng,edge-tts_man,57.279526,-17.467016
5,không dấu,audio_mms_output,54.780426,-56.752533
5,không dấu,audio_espeak,13.186998,83.350204
5,không dấu,audio_espeak,60.807606,50.433765
5,không dấu,edge-tts_man,-35.832508,25.606249
5,không dấu,edge-tts_woman,-82.46605,53.155083
5,không dấu,audio_mms_output,21.586113,-46.648956
5,không dấu,edge-tts_man,-9.797921,8.005627
5,không dấu,audio_mms_output,1.1286547,-102.83073
5,không dấu,VieNEU-TTS,-50.07872,-79.19057
5,không dấu,VieNEU-TTS,-50.41991,-93.31735
4,nặng,audio_mms_output,53.548492,-59.289104
5,không dấu,audio_mms_output,29.884308,-80.27634
1,huyền,audio_espeak,33.003765,50.769314
5,không dấu,audio_espeak,-18.361483,83.7709
5,không dấu,audio_espeak,-10.546187,51.46901
5,không dấu,edge-tts_man,-42.94735,24.893312
5,không dấu,audio_mms_output,29.360966,-29.883945
5,không dấu,audio_espeak,25.00007,92.956
5,không dấu,edge-tts_man,30.097929,0.09824292
5,không dấu,audio_mms_output,8.741828,-34.897236
5,không dấu,edge-tts_man,-18.295935,26.687513
2,hỏi,audio_mms_output,22.074007,-84.54139
0,sắc,audio_mms_output,-47.72039,-62.869633
5,không dấu,VieNEU-TTS,24.095444,-60.13124
5,không dấu,VieNEU-TTS,83.70579,-50.580933
5,không dấu,edge-tts_man,-8.829528,13.926449
5,không dấu,edge-tts_man,-34.196915,42.574112
4,nặng,audio_espeak,66.764465,82.973885
5,không dấu,audio_mms_output,-27.499878,-31.461235
5,không dấu,audio_mms_output,86.73887,-47.353714
5,không dấu,VieNEU-TTS,-13.428552,-17.660503
5,không dấu,VieNEU-TTS,-41.59697,-55.449802
5,không dấu,audio_mms_output,-20.344885,-29.919077
4,nặng,edge-tts_woman,96.130714,-26.10723
5,không dấu,VieNEU-TTS,72.655556,-47.47708
5,không dấu,VieNEU-TTS,-61.086124,-19.895678
5,không dấu,audio_espeak,-17.211786,85.12406
5,không dấu,VieNEU-TTS,-25.14807,-86.31195
5,không dấu,edge-tts_woman,91.705086,-18.005383
5,không dấu,VieNEU-TTS,-36.03909,-32.8815
5,không dấu,edge-tts_woman,-78.06637,-4.7867613
5,không dấu,VieNEU-TTS,10.0941925,-98.803375
5,không dấu,VieNEU-TTS,72.27497,-50.128773
5,không dấu,VieNEU-TTS,-38.842033,-41.380363
5,không dấu,audio_espeak,-14.211481,77.102844
0,sắc,edge-tts_man,23.601303,21.34798
5,không dấu,audio_mms_output,38.08442,-87.179
4,nặng,audio_mms_output,-9.145049,-51.808113
5,không dấu,audio_espeak,8.826881,64.28944
4,nặng,edge-tts_man,38.126137,7.015502
2,hỏi,edge-tts_woman,72.11463,32.468124
5,không dấu,VieNEU-TTS,-56.219364,1.2702503
5,không dấu,edge-tts_man,-19.767159,15.411588
5,không dấu,edge-tts_man,-35.478848,17.584908
5,không dấu,edge-tts_woman,92.82374,15.800581
5,không dấu,audio_espeak,39.489567,68.09237
5,không dấu,edge-tts_man,28.320023,15.127631
5,không dấu,VieNEU-TTS,-45.36777,-86.52929
1,huyền,VieNEU-TTS,-11.542663,-60.54523
5,không dấu,audio_mms_output,36.442547,-50.413406
5,không dấu,edge-tts_man,-11.147675,28.008606
5,không dấu,VieNEU-TTS,-33.28903,-96.62818
5,không dấu,audio_espeak,-22.46861,88.87087
5,không dấu,edge-tts_woman,-87.875656,-1.4790018
4,nặng,edge-tts_man,32.446777,4.7759714
5,không dấu,edge-tts_woman,-76.58845,52.690628
5,không dấu,VieNEU-TTS,-78.153305,-26.635412
4,nặng,audio_mms_output,-63.553665,-56.375637
5,không dấu,edge-tts_woman,105.16961,3.5293417
1,huyền,VieNEU-TTS,-32.214066,-95.56196
5,không dấu,audio_espeak,3.3761146,61.41366
5,không dấu,edge-tts_woman,-81.55681,3.0457435
5,không dấu,edge-tts_woman,97.297005,22.99632
0,sắc,edge-tts_man,53.881756,15.527208
2,hỏi,edge-tts_woman,59.2127,16.342096
5,không dấu,edge-tts_woman,85.242455,21.418814
5,không dấu,VieNEU-TTS,-21.922327,-20.32466
5,không dấu,edge-tts_woman,70.767845,-2.1411762
5,không dấu,edge-tts_man,1.8320093,17.65881
5,không dấu,audio_mms_output,-44.24572,-45.620327
5,không dấu,edge-tts_woman,-83.85067,48.0407
5,không dấu,audio_espeak,-5.962549,55.787754
5,không dấu,edge-tts_man,2.2979312,3.8969293
5,không dấu,audio_espeak,39.561787,61.712708
5,không dấu,audio_espeak,17.081993,63.427338
5,không dấu,VieNEU-TTS,-44.326694,-21.76609
5,không dấu,edge-tts_man,-31.630013,0.90117985
5,không dấu,edge-tts_woman,-81.483444,-5.766078
5,không dấu,edge-tts_woman,-88.575195,6.4422956
5,không dấu,audio_espeak,-4.178598,45.228024
5,không dấu,edge-tts_man,-33.72557,47.99709
5,không dấu,edge-tts_man,36.330894,-16.544863
5,không dấu,audio_espeak,-9.5077915,51.249523
5,không dấu,audio_mms_output,-34.36139,-88.57218
5,không dấu,edge-tts_woman,-83.09506,11.19741
5,không dấu,VieNEU-TTS,30.791056,-21.959763
0,sắc,edge-tts_man,33.935886,14.176087
5,không dấu,VieNEU-TTS,83.82895,-52.02201
5,không dấu,VieNEU-TTS,-71.19568,-22.080833
5,không dấu,edge-tts_woman,-68.94816,0.8216746
5,không dấu,VieNEU-TTS,52.49075,-75.426094
5,không dấu,edge-tts_man,17.264616,-13.192292
5,không dấu,edge-tts_man,42.042255,32.151375
5,không dấu,audio_mms_output,-69.67435,-65.40429
5,không dấu,edge-tts_woman,-90.91873,-1.1168447
5,không dấu,audio_espeak,-42.47688,72.82884
5,không dấu,edge-tts_woman,-101.2215,-8.491944
5,không dấu,audio_mms_output,2.695729,-65.43823
5,không dấu,edge-tts_woman,-91.74868,1.1884927
5,không dấu,edge-tts_woman,99.43898,21.053692
5,không dấu,edge-tts_woman,-101.0198,28.118788
2,hỏi,edge-tts_man,40.405632,-4.108052
0,sắc,audio_espeak,25.469393,65.794945
5,không dấu,audio_espeak,-29.032658,98.14794
0,sắc,edge-tts_woman,81.79779,-19.143072
5,không dấu,VieNEU-TTS,-18.466063,-77.333046
1,huyền,VieNEU-TTS,15.928092,-76.38266
5,không dấu,VieNEU-TTS,-36.976727,-18.241262
0,sắc,audio_mms_output,0.31846377,-52.7757
3,ngã,audio_espeak,38.662506,51.48765
5,không dấu,VieNEU-TTS,-5.6970434,-84.20122
0,sắc,audio_mms_output,5.045917,-82.027145
3,ngã,VieNEU-TTS,-6.5802517,-33.24991
5,không dấu,edge-tts_man,17.041718,14.484085
5,không dấu,edge-tts_woman,-84.64833,57.65982
1,huyền,audio_espeak,61.416203,60.242188
2,hỏi,audio_mms_output,13.2676735,-63.616463
5,không dấu,edge-tts_woman,-84.892525,34.725677
0,sắc,audio_mms_output,13.335517,-45.77237
5,không dấu,VieNEU-TTS,44.867687,-85.013435
5,không dấu,audio_mms_output,-71.09455,-45.648335
5,không dấu,edge-tts_man,42.956295,22.134216
5,không dấu,audio_espeak,-29.576801,87.48399
5,không dấu,audio_espeak,-24.400522,67.69464
5,không dấu,VieNEU-TTS,-19.767565,-39.910976
0,sắc,audio_espeak,29.824291,66.55853
5,không dấu,edge-tts_woman,100.43708,9.887569
5,không dấu,audio_espeak,35.25429,79.81025
5,không dấu,audio_espeak,6.626045,83.74018
5,không dấu,edge-tts_woman,-87.14072,1.900437
0,sắc,edge-tts_woman,92.05693,39.806572
5,không dấu,VieNEU-TTS,-7.353932,-13.070987
2,hỏi,VieNEU-TTS,15.153002,-24.309847
0,sắc,edge-tts_woman,77.08612,2.7115483
5,không dấu,VieNEU-TTS,44.722637,-44.344772
1,huyền,VieNEU-TTS,34.910458,-92.38763
5,không dấu,audio_espeak,-10.816465,80.43823
5,không dấu,edge-tts_woman,91.7276,-17.037577
4,nặng,VieNEU-TTS,-15.444072,-80.70815
5,không dấu,VieNEU-TTS,51.647465,-52.264328
5,không dấu,edge-tts_man,39.161377,-24.180586
5,không dấu,VieNEU-TTS,60.474205,-37.955765
5,không dấu,audio_espeak,-38.954884,72.14832
5,không dấu,audio_mms_output,7.5034184,-59.765076
5,không dấu,audio_espeak,-4.886464,77.38425
5,không dấu,VieNEU-TTS,-12.12421,-92.5284
2,hỏi,audio_espeak,28.688494,42.98896
5,không dấu,audio_mms_output,38.54734,-71.18775
5,không dấu,edge-tts_woman,104.93332,13.927658
5,không dấu,audio_mms_output,55.385303,-74.00333
5,không dấu,audio_espeak,17.10365,52.56268
5,không dấu,audio_espeak,-31.847572,76.845795
5,không dấu,audio_espeak,-61.225098,72.19408
2,hỏi,audio_mms_output,-15.034569,-54.312893
5,không dấu,audio_espeak,3.496969,67.2261
1,huyền,VieNEU-TTS,23.849577,-73.46141
5,không dấu,edge-tts_man,10.5814495,-5.3074174
5,không dấu,edge-tts_woman,-77.75541,50.88299
5,không dấu,VieNEU-TTS,-28.018658,-26.547068
5,không dấu,audio_espeak,41.25373,69.67282
0,sắc,VieNEU-TTS,-5.9717813,-73.55471
5,không dấu,VieNEU-TTS,-23.785624,-40.502228
5,không dấu,edge-tts_man,23.445288,-1.7228348
5,không dấu,audio_espeak,41.768795,82.43512
5,không dấu,edge-tts_woman,107.24992,32.629753
5,không dấu,edge-tts_man,-35.65206,48.22731
5,không dấu,VieNEU-TTS,-6.807509,-20.17733
5,không dấu,audio_mms_output,-33.53745,-38.5063
5,không dấu,VieNEU-TTS,-44.03116,-83.27609
5,không dấu,audio_mms_output,-1.3046262,-31.784645
5,không dấu,edge-tts_woman,96.64289,40.401665
5,không dấu,edge-tts_woman,-81.61729,-4.8015213
5,không dấu,edge-tts_man,-23.193449,44.031033
0,sắc,VieNEU-TTS,51.31053,-64.28201
0,sắc,audio_espeak,55.948437,90.50269
5,không dấu,edge-tts_woman,72.55394,13.960645
5,không dấu,audio_mms_output,-53.511864,-16.556187
5,không dấu,edge-tts_man,-4.6447,-0.7558293
5,không dấu,audio_espeak,-25.623648,89.68664
2,hỏi,audio_mms_output,-33.898186,-84.93913
5,không dấu,VieNEU-TTS,-16.64638,-96.336235
5,không dấu,audio_espeak,17.738655,66.905716
5,không dấu,audio_mms_output,20.140247,-101.73028
5,không dấu,VieNEU-TTS,-21.139011,-34.008892
5,không dấu,VieNEU-TTS,23.24812,-50.880684
4,nặng,audio_espeak,54.22412,65.83309
3,ngã,VieNEU-TTS,25.482567,-45.02824
5,không dấu,VieNEU-TTS,-47.17132,2.244333
2,hỏi,edge-tts_man,23.024578,-15.259123
5,không dấu,VieNEU-TTS,-15.913087,-18.977299
5,không dấu,audio_mms_output,-21.438198,-28.298513
5,không dấu,edge-tts_man,-13.314154,18.524494
5,không dấu,audio_espeak,-47.504784,74.48246
5,không dấu,edge-tts_woman,-69.66707,22.899687
5,không dấu,edge-tts_man,-4.8025665,27.914045
5,không dấu,edge-tts_woman,94.48673,12.447111
5,không dấu,audio_mms_output,-20.671593,-38.399937
4,nặng,VieNEU-TTS,22.11376,-71.65167
5,không dấu,edge-tts_man,-7.283826,38.456474
4,nặng,edge-tts_woman,79.018326,-24.69209
5,không dấu,VieNEU-TTS,-62.25128,-63.454075
2,hỏi,edge-tts_man,51.04499,32.390827
5,không dấu,audio_mms_output,-12.405055,-31.33655
5,không dấu,edge-tts_man,-11.870804,41.839096
2,hỏi,audio_espeak,22.477934,39.24403
0,sắc,edge-tts_man,61.14475,-14.511208
5,không dấu,audio_espeak,-6.7097707,80.076965
5,không dấu,edge-tts_woman,-91.052635,39.95182
5,không dấu,audio_mms_output,5.3109465,-60.460186
5,không dấu,audio_espeak,0.13757654,114.74158
5,không dấu,edge-tts_man,-21.44519,17.252634
5,không dấu,edge-tts_woman,75.06908,7.708082
5,không dấu,VieNEU-TTS,-52.342834,-28.574049
5,không dấu,audio_mms_output,0.3177842,-9.6927805
5,không dấu,audio_mms_output,-52.41868,-59.65338
5,không dấu,edge-tts_woman,-48.675823,58.39882
5,không dấu,edge-tts_woman,-60.797123,28.777163
5,không dấu,edge-tts_woman,74.974236,-5.6106133
5,không dấu,audio_mms_output,66.21043,-61.989162
5,không dấu,audio_mms_output,8.211634,-43.219765
5,không dấu,edge-tts_woman,85.63016,23.496445
2,hỏi,VieNEU-TTS,-39.436924,-96.91413
4,nặng,audio_mms_output,-31.139568,-93.52296
5,không dấu,edge-tts_woman,-63.373688,46.79463
4,nặng,edge-tts_man,52.085327,-2.6927953
5,không dấu,audio_mms_output,30.019684,-24.97354
5,không dấu,edge-tts_woman,71.22005,22.59189
5,không dấu,VieNEU-TTS,32.26509,-44.709774
5,không dấu,VieNEU-TTS,69.539116,-41.419006
5,không dấu,audio_espeak,16.848566,46.79156
5,không dấu,edge-tts_woman,-95.04977,36.884914
5,không dấu,audio_mms_output,-48.012314,-19.988071
5,không dấu,audio_espeak,-10.292557,60.008907
5,không dấu,edge-tts_man,-29.992914,41.349308
5,không dấu,edge-tts_man,35.95713,-15.367407
5,không dấu,edge-tts_woman,-77.66827,47.285236
0,sắc,audio_mms_output,-0.27958888,-89.63387
5,không dấu,edge-tts_man,28.473415,-0.092171386
5,không dấu,audio_mms_output,-60.31677,-33.76751
5,không dấu,audio_mms_output,-65.01872,-21.757761
5,không dấu,audio_mms_output,12.396976,-61.721478
5,không dấu,VieNEU-TTS,-55.330486,-16.085953
1,huyền,audio_espeak,50.447212,71.89312
5,không dấu,audio_espeak,-45.415874,71.1244
4,nặng,audio_mms_output,-12.299405,-97.35329
5,không dấu,audio_mms_output,-49.5422,-17.693186
5,không dấu,audio_mms_output,15.99513,-72.16252
5,không dấu,VieNEU-TTS,54.086716,-59.761063
5,không dấu,audio_espeak,-43.553093,90.03228
1,huyền,edge-tts_woman,62.831284,5.1770573
0,sắc,VieNEU-TTS,-0.3419903,-52.124084
5,không dấu,edge-tts_woman,-72.64525,-6.1148276
1,huyền,audio_espeak,49.610523,71.95578
5,không dấu,edge-tts_woman,-98.67265,34.90396
5,không dấu,edge-tts_woman,-55.43755,56.97208
0,sắc,audio_mms_output,-16.245182,-47.203007
5,không dấu,VieNEU-TTS,26.729187,-86.27584
0,sắc,audio_espeak,56.81687,54.4501
1,huyền,edge-tts_woman,74.69437,33.83128
5,không dấu,edge-tts_woman,-64.90763,3.8327403
5,không dấu,audio_espeak,2.0862863,86.16579
5,không dấu,audio_mms_output,-58.006554,-38.72395
5,không dấu,VieNEU-TTS,18.883379,-99.42298
5,không dấu,VieNEU-TTS,9.563664,-24.403248
1,huyền,edge-tts_man,23.317568,0.0995115
1,huyền,edge-tts_woman,91.45872,10.323541
5,không dấu,audio_espeak,10.727505,76.0949
5,không dấu,VieNEU-TTS,-59.12525,-58.739197
5,không dấu,edge-tts_man,7.606457,5.673483
1,huyền,audio_espeak,35.058117,52.185352
5,không dấu,audio_espeak,43.854805,87.98226
0,sắc,audio_espeak,30.943172,54.881226
1,huyền,VieNEU-TTS,-49.873653,-82.800446
0,sắc,audio_espeak,68.728745,69.556366
5,không dấu,VieNEU-TTS,85.62775,-50.486668
5,không dấu,VieNEU-TTS,53.352226,-53.377575
4,nặng,audio_espeak,47.152264,41.198387
5,không dấu,audio_espeak,-11.882045,88.67437
5,không dấu,edge-tts_woman,84.693016,20.447372
5,không dấu,audio_mms_output,-28.214394,-26.094973
5,không dấu,VieNEU-TTS,44.259926,-60.67672
5,không dấu,edge-tts_man,-32.776657,17.57223
5,không dấu,VieNEU-TTS,10.036888,-80.53292
5,không dấu,edge-tts_woman,-65.70077,48.841908
5,không dấu,VieNEU-TTS,4.2883186,-72.61171
5,không dấu,edge-tts_man,31.449402,-7.746284
2,hỏi,VieNEU-TTS,-52.5304,-49.757477
5,không dấu,audio_espeak,-56.11882,81.0861
5,không dấu,audio_espeak,16.663778,76.01862
5,không dấu,edge-tts_man,6.435081,0.9396395
5,không dấu,audio_espeak,-44.920624,81.03525
5,không dấu,edge-tts_man,-7.9174576,8.666056
5,không dấu,audio_mms_output,31.432549,-86.755646
5,không dấu,VieNEU-TTS,-54.920547,-68.38741
5,không dấu,audio_mms_output,27.462702,-28.522816
2,hỏi,edge-tts_man,36.592407,18.615372
5,không dấu,audio_espeak,38.647903,44.599392
5,không dấu,VieNEU-TTS,71.67007,-71.73082
5,không dấu,edge-tts_woman,99.62763,31.073627
5,không dấu,edge-tts_woman,-73.97007,37.10018
5,không dấu,audio_mms_output,14.321892,-19.837852
5,không dấu,edge-tts_woman,78.35553,12.872598
0,sắc,edge-tts_woman,92.74361,3.1148674
5,không dấu,audio_espeak,0.3975297,53.059544
5,không dấu,audio_mms_output,34.879765,-78.52231
5,không dấu,edge-tts_woman,-90.321266,51.463436
5,không dấu,audio_mms_output,-62.815395,-75.95346
5,không dấu,edge-tts_man,-27.783936,16.229683
5,không dấu,edge-tts_woman,-82.785965,27.071539
5,không dấu,audio_mms_output,0.8126455,-23.170048
5,không dấu,VieNEU-TTS,6.4903274,-77.92205
5,không dấu,edge-tts_man,-24.149914,16.534594
5,không dấu,edge-tts_man,-3.1935868,36.24802
3,ngã,VieNEU-TTS,11.222571,-104.54486
3,ngã,edge-tts_man,20.70593,-8.037924
5,không dấu,audio_espeak,3.5528624,76.04288
5,không dấu,edge-tts_woman,-69.61661,22.78036
